Suit of Card 1,Suit of Card 2,Suit of Card 3,Suit of Card 4,Suit of Card 5,Rank of Card 1,Rank of Card 2,Rank of Card 3,Rank of Card 4,Rank of Card 5,Poker Hand,Unique Ranks,Unique Suits,Hand Strength,Max Rank Frequency,Fold,Check,Call,Raise,All-In
0,0,0,0,0,12,7,10,5,6,4,5,2,5,1,0.058062949124471,0.1067049227462103,0.3197524480403325,0.396843150205176,0.1186365298838102
0,0,0,1,0,5,2,8,11,9,0,5,4,0,1,0.2143274071425503,0.5817150680105438,0.0677717696079327,0.102811483127777,0.033374272111196
0,0,0,0,0,2,13,9,7,4,0,5,3,5,1,0.040052653777154,0.1543239486291836,0.2787994033730269,0.3382790993032488,0.1885448949173865
0,1,0,1,0,13,2,11,8,12,4,5,3,0,1,0.2181811983723553,0.5223960454889371,0.0760342827413473,0.1662775992249849,0.0171108741723752
0,0,0,0,0,4,9,7,8,6,4,5,2,5,1,0.0677520439266607,0.1069679565954002,0.3566046855667706,0.3474151794268726,0.1212601344842956
1,0,0,0,0,2,9,5,10,6,0,5,3,0,1,0.2250097297602623,0.5452809673407988,0.0656396537032383,0.1407795189355507,0.0232901302601498
0,0,0,0,0,13,9,12,3,13,1,4,3,5,2,0.0698769645622126,0.10292502805861,0.3322063783324436,0.4058442340928918,0.0891473949538418
1,1,0,0,0,2,13,9,12,4,4,5,2,0,1,0.1963000825374891,0.6187908159027823,0.056470806255844,0.1107287519176581,0.0177095433862263
0,0,0,0,0,10,8,10,10,10,6,2,3,7,4,0.0751464441271839,0.1070941079314646,0.3213557914462005,0.4078427890509871,0.0885608674441636
1,1,1,1,0,4,12,8,8,12,3,3,2,2,2,0.201165253406179,0.556111700271092,0.0709411142844255,0.1543292790727839,0.0174526529655195
1,1,0,0,0,6,3,12,12,6,2,3,2,2,2,0.2108339396918488,0.5450357993221028,0.0565420729613133,0.1479734118746334,0.0396147761501015
1,1,0,0,1,4,9,6,3,8,0,5,3,0,1,0.1875798719813703,0.5856976109444975,0.0523366749864238,0.1506048507007657,0.0237809913869426
1,0,0,0,0,12,6,13,7,7,1,4,4,1,2,0.1793910713805294,0.5799105502445108,0.0792445227263801,0.150082854680874,0.0113710009677054
1,0,0,0,0,9,2,10,4,9,1,4,4,1,2,0.1986978915629956,0.5420457752150727,0.0791693976673997,0.1536543230030091,0.0264326125515227
0,1,0,1,1,3,8,9,7,13,4,5,3,0,1,0.2388406869712607,0.5264745372346282,0.0746818100451083,0.1427382893153348,0.0172646764336678
0,1,0,1,1,12,13,10,11,5,4,5,2,0,1,0.1934745412412447,0.593187014967913,0.0927263183901182,0.0982419589546987,0.0223701664460252
1,1,0,0,0,8,12,13,7,7,1,4,3,1,2,0.2232602560778454,0.5968888663588708,0.0559190895393499,0.1075030268263979,0.0164287611975357
0,0,0,1,1,3,6,11,2,5,0,5,4,0,1,0.1952386892421035,0.5650644378109342,0.091037105168049,0.1370907004958217,0.0115690672830915
0,0,0,0,0,10,4,2,13,10,1,4,3,5,2,0.0455664883729837,0.0956470441254762,0.3576762192391353,0.3749841918564366,0.1261260564059679
0,1,0,0,0,10,6,11,11,5,1,4,3,1,2,0.21009372342267,0.6110225350316437,0.0449271938405813,0.1106798232027976,0.0232767245023072
0,1,0,0,1,3,5,12,2,6,0,5,4,0,1,0.2143523396889372,0.5291275856833785,0.0595982592162985,0.1684223454844036,0.0284994699269819
0,0,0,0,1,7,2,11,12,2,1,4,3,1,2,0.2354594195633299,0.5209550331373636,0.0484171361861427,0.1596796251810136,0.0354887859321501
0,0,1,0,1,13,2,8,6,12,4,5,4,0,1,0.1916853817907358,0.5622804133816631,0.0615417641180073,0.1603681435674727,0.0241242971421208
0,0,1,0,0,9,13,12,9,7,1,4,3,1,2,0.1904570916832222,0.6048817122536916,0.0552195455786503,0.1177016810111637,0.0317399694732719
1,0,0,0,1,2,4,10,8,12,0,5,3,0,1,0.2415469471038877,0.5793228988688068,0.0692717902989138,0.0995925743671171,0.0102657893612745
0,0,0,0,0,10,11,5,12,7,4,5,3,5,1,0.0598837782054382,0.1061648504679916,0.2757185631809403,0.3786958287732291,0.1795369793724006
1,0,1,0,1,2,11,9,13,3,0,5,2,0,1,0.2153095091269498,0.5423657364213921,0.0511034008472974,0.1568357665244219,0.0343855870799386
1,0,0,1,0,5,6,10,13,4,4,5,3,0,1,0.1946657036900277,0.606372703648014,0.0653962399832534,0.0947235710711243,0.0388417816075805
0,1,0,1,0,8,11,12,2,7,0,5,4,0,1,0.1924603562545291,0.5495076050342519,0.0732295922217229,0.1520990552966401,0.0327033911928558
1,0,1,1,0,11,10,2,13,5,0,5,3,0,1,0.1821346079086203,0.6155168080647598,0.0661743270926725,0.1121565155051002,0.024017741428847
0,0,0,0,0,9,13,12,13,11,1,4,3,5,2,0.0724876079208789,0.1172773287944158,0.2562998666530587,0.4528308784361641,0.1011043181954823
0,1,0,0,1,13,3,5,2,3,1,4,3,1,2,0.2210970256290422,0.6044919383858498,0.0590148486503253,0.0987880832561462,0.0166081040786363
1,0,1,1,0,13,2,8,11,5,4,5,2,0,1,0.2430738000963429,0.5201545991861463,0.0617016645810513,0.1488412936329057,0.0262286425035537
0,0,0,0,0,3,4,10,2,6,0,5,3,5,1,0.070383278553187,0.0970581782797742,0.2857240296715163,0.4049429634583849,0.1418915500371374
0,1,0,0,0,13,10,12,12,13,2,3,3,2,2,0.1835443217851484,0.6322141149665382,0.042522035371226,0.1066617662957998,0.0350577615812874
0,1,0,0,1,9,4,2,3,13,0,5,3,0,1,0.2264014271420885,0.5657198491260534,0.0578559698591824,0.1363080990781905,0.0137146547944852
1,0,1,0,0,8,11,10,3,10,1,4,4,1,2,0.2505568159704268,0.5509958165290407,0.0547374906080193,0.1173590390407725,0.0263508378517405
1,0,0,0,0,9,2,11,6,3,0,5,3,0,1,0.2100550780466933,0.5894878792527461,0.0593177289730858,0.1103832735083622,0.0307560402191124
1,0,0,0,0,3,9,4,4,3,2,3,3,2,2,0.2347943893477456,0.5639248639804714,0.0614950054652568,0.1101009850719556,0.0296847561345705
0,0,0,1,1,3,12,2,4,12,1,4,3,1,2,0.1880563067366427,0.6110175370878703,0.0653346022720812,0.1113423483669556,0.0242492055364501
1,0,0,0,1,6,2,9,10,11,0,5,3,0,1,0.1823014706967147,0.661711781637893,0.0554868898581365,0.0894753786037862,0.0110244792034694
0,0,0,1,0,8,6,9,8,3,1,4,4,1,2,0.2143139752444879,0.5580782608618803,0.0647388655010841,0.1378784823387511,0.0249904160537965
0,0,0,1,0,5,12,6,10,8,0,5,3,0,1,0.1941652384386647,0.5796690489540183,0.0453584310364172,0.1476076297431729,0.0331996518277267
0,0,0,0,0,12,4,12,9,11,1,4,3,5,2,0.0396402748586257,0.1289524719826422,0.3255395234705404,0.4016534404250269,0.1042142892631648
0,0,0,0,1,6,2,4,2,5,1,4,4,1,2,0.2362139721264745,0.5369005843538183,0.0607447437801784,0.1408193189658957,0.0253213807736329
1,0,0,0,0,2,5,3,7,12,4,5,3,0,1,0.2327435366350713,0.5934645675182553,0.0575709964184866,0.1071726227869411,0.0090482766412456
0,0,0,0,0,12,8,12,5,8,3,3,3,5,2,0.0492788697963725,0.1127903835502835,0.3396414351627206,0.4221843911009789,0.0761049203896443
0,0,1,1,0,5,4,9,13,4,1,4,3,1,2,0.2112723232929259,0.5670243269504437,0.0709326963149722,0.1081162970989958,0.0426543563426623
1,0,1,0,0,5,12,4,11,4,1,4,3,1,2,0.2078652764956516,0.5824399878493438,0.0688275371011542,0.1190304692281907,0.0218367293256596
0,0,1,1,0,11,13,13,8,13,2,3,3,3,3,0.2444091815913608,0.544541463159095,0.0442761198614983,0.136650317263265,0.0301229181247808
0,0,0,0,1,8,2,8,8,4,2,3,3,3,3,0.158770577469442,0.6267748925953894,0.0502680472840308,0.1397182189699456,0.0244682636811921
0,0,0,0,1,8,11,7,13,13,1,4,4,1,2,0.2086627286868402,0.5524965511574578,0.0636164086526715,0.1548934470227108,0.0203308644803195
1,0,0,0,0,11,6,6,13,8,1,4,4,1,2,0.2540444290161429,0.5443613839098365,0.0784419775024335,0.0901213026487782,0.0330309069228089
0,0,1,0,1,8,10,12,11,3,4,5,4,0,1,0.1830299835897203,0.5986675218304354,0.0578202467505455,0.1478282020176127,0.0126540458116859
0,0,0,1,0,13,10,3,13,12,1,4,3,1,2,0.1775670864730289,0.6060734068899093,0.0538219763314383,0.1321482916991642,0.0303892386064592
0,0,0,0,0,4,4,8,8,8,6,2,2,6,3,0.0620877191333359,0.1060576517042926,0.3232593647812685,0.338309155715986,0.1702861086651168
0,0,0,0,0,6,13,10,9,13,1,4,2,5,2,0.0590376571234144,0.1268913856781363,0.3526016027456254,0.3593014947157526,0.1021678597370711
1,0,0,1,0,12,2,13,11,6,0,5,3,0,1,0.2405375735470553,0.5164207004366295,0.0484764251543715,0.1586507889259392,0.0359145119360043
0,1,0,1,0,8,10,9,3,12,0,5,3,0,1,0.2121457128624771,0.5847780547316811,0.0577394749768094,0.1202765281110723,0.0250602293179599
0,0,0,0,0,2,8,11,12,5,4,5,2,5,1,0.0576751716597103,0.1226984157324231,0.3239729324216657,0.3682818929039951,0.1273715872822056
0,0,1,0,0,5,9,10,8,4,0,5,3,0,1,0.2299330402735397,0.6075943703569738,0.0437561890196239,0.1061709357561246,0.0125454645937379
1,0,1,0,0,13,7,10,3,12,4,5,4,0,1,0.1970871072010784,0.5988612697033763,0.046626981297373,0.1292987441678509,0.0281258976303213
0,0,0,0,0,12,6,12,12,9,3,3,3,5,3,0.0450928367118758,0.1354566210028907,0.2522890837768962,0.3506185813198872,0.21654287718845
0,0,0,0,0,3,9,13,11,10,0,5,2,5,1,0.0678255471832544,0.092077042129807,0.3220333727562251,0.3687863341037479,0.1492777038269654
0,0,1,0,0,8,2,12,10,3,4,5,3,0,1,0.1990212442434969,0.5784449422043867,0.0775812019289676,0.1361210981269089,0.0088315134962397
0,0,0,1,0,4,5,6,11,12,0,5,3,0,1,0.2070079196476166,0.5767739109223563,0.0697734761406315,0.1175375061892447,0.0289071871001507
1,1,0,0,0,6,8,3,6,11,1,4,4,1,2,0.1987286724969318,0.5660869510967222,0.0745426913267842,0.1476790014389583,0.0129626836406033
1,1,0,1,0,5,11,8,7,4,0,5,2,0,1,0.2439489444894391,0.5638985269041265,0.0608934858963189,0.0921549764910138,0.0391040662191015
0,0,1,1,0,5,9,10,7,7,1,4,3,1,2,0.1875750039256625,0.5717660394854518,0.0832716586058335,0.1276212431759201,0.0297660548071319
1,0,0,0,1,7,2,6,7,3,1,4,4,1,2,0.2376340871855817,0.5372491453913196,0.0652682023577349,0.132499293146251,0.0273492719191126
0,0,0,1,0,2,12,7,11,12,1,4,3,1,2,0.253960727432548,0.5826981308465897,0.0474281377832311,0.1047824793751806,0.0111305245624504
0,0,0,1,0,11,13,4,13,13,3,3,4,3,3,0.2050459153497987,0.5611525113923818,0.0658206604112539,0.1369226980611977,0.0310582147853679
0,1,0,0,1,7,9,11,6,8,4,5,3,0,1,0.2218731104607518,0.5685925023232491,0.0771248317912973,0.097311620104272,0.0350979353204298
0,0,1,0,0,12,10,2,6,2,1,4,4,1,2,0.2049313836409446,0.5989302516866614,0.0682118720656359,0.1081590644472726,0.0197674281594856
0,0,1,0,1,5,5,12,6,11,1,4,4,1,2,0.2311801979554594,0.5313855786964892,0.0638638661875504,0.1361945814543525,0.0373757757061484
1,1,1,0,0,8,3,10,2,6,0,5,2,0,1,0.1908113956027278,0.6302555227466049,0.051661100053553,0.118860658107895,0.0084113234892191
0,0,0,0,1,6,13,5,13,13,2,3,4,3,3,0.2229213880894105,0.5944263926899878,0.0466126873853237,0.1028198981004659,0.033219633734812
1,0,0,0,0,4,3,2,13,9,4,5,3,0,1,0.2159104902995058,0.5784549666987633,0.0762165511182692,0.1193279459674215,0.01009004591604
0,0,0,1,0,13,9,8,12,6,4,5,3,0,1,0.1753606755864259,0.5975404775099981,0.0475805555287164,0.1468720865702636,0.0326462048045959
0,0,0,0,0,3,13,13,4,6,1,4,3,5,2,0.0501746020551455,0.1365836351766784,0.2938743693494676,0.3936248534748764,0.125742539943832
0,0,0,1,0,11,6,4,13,10,0,5,2,0,1,0.2264421308286869,0.5537102313790719,0.0611492790168992,0.1234498656221456,0.0352484931531963
0,0,0,0,0,5,5,4,6,5,3,3,3,5,3,0.0488013479121567,0.0897895087922179,0.311588556091898,0.3519562529645916,0.1978643342391355
1,0,0,0,1,4,8,11,2,11,1,4,3,1,2,0.1980805413590472,0.6014090077461435,0.0500813021149264,0.1159406276514382,0.0344885211284446
0,0,0,0,0,8,3,3,8,12,3,3,3,5,2,0.0530390974792343,0.085376259043531,0.2446020369646558,0.3839522222734911,0.2330303842390876
1,0,0,1,0,9,12,3,8,13,0,5,4,0,1,0.1898264491721933,0.6228316579798122,0.0433914669428295,0.1258807683902743,0.0180696575148906
0,1,0,0,0,5,13,6,3,3,1,4,3,1,2,0.1763450796441738,0.5880758624032194,0.0666594074585131,0.1297494854501873,0.0391701650439064
0,1,1,0,0,12,13,6,13,10,1,4,3,1,2,0.1876067997499327,0.6059331001192595,0.0763446265394572,0.1206900657204194,0.009425407870931
0,0,0,1,0,8,13,10,12,13,1,4,4,1,2,0.2109825383570549,0.5965008922426035,0.0627937377427712,0.1077133432275811,0.0220094884299892
1,0,0,0,0,6,2,6,8,12,1,4,4,1,2,0.2316587861286774,0.5996951235172572,0.0487391321424388,0.0821958472282017,0.0377111109834248
0,0,0,0,0,9,7,11,5,4,0,5,3,5,1,0.0387155769239504,0.0863232360364345,0.340491102337923,0.389218390240057,0.1452516944616349
1,0,0,0,0,9,3,3,13,10,1,4,3,1,2,0.1802550891334669,0.618597355705528,0.052844159100106,0.1105280093802443,0.0377753866806545
0,0,0,1,0,2,7,7,2,8,2,3,3,2,2,0.2038747043510062,0.5743431137115279,0.0554483680109435,0.1411232152316036,0.0252105986949187
1,0,0,0,0,9,10,4,12,12,1,4,4,1,2,0.1724409834796892,0.6006437643521645,0.0593564203821471,0.1396098125133752,0.0279490192726239
1,0,0,0,1,12,8,11,13,13,1,4,4,1,2,0.2307556665672981,0.6030572979788328,0.0674793703374907,0.0806443677961717,0.0180632973202064
1,1,0,0,1,7,8,4,6,4,1,4,3,1,2,0.2062472202417789,0.5830583442365372,0.047102336918074,0.1336421154819772,0.0299499831216326
1,0,1,0,1,11,7,7,7,12,3,3,2,3,3,0.2029189464747546,0.5399962863272736,0.0771211532459495,0.1622920058297623,0.0176716081222599
1,0,0,0,0,7,6,7,4,5,1,4,4,1,2,0.1647701500198959,0.5907015014567677,0.0724733631364201,0.1393097809855364,0.0327452044013799
0,1,0,0,0,7,2,6,9,3,4,5,3,0,1,0.2250012970710277,0.5805141206300402,0.0514753911404111,0.1207542497118773,0.0222549414466437
0,0,0,0,0,11,10,9,11,2,1,4,2,5,2,0.0643606330965339,0.1411601146101867,0.3347722479467226,0.3164310552632605,0.1432759490832961
0,1,0,0,0,2,8,8,10,12,1,4,3,1,2,0.242182854433086,0.5145603826614201,0.0777947981105462,0.1356655973048397,0.0297963674901079
1,0,0,0,0,9,12,6,12,8,1,4,3,1,2,0.2170596093478894,0.5844382159089728,0.0726020768176576,0.0919902354844302,0.0339098624410498
0,0,0,0,0,5,12,10,3,4,0,5,2,5,1,0.0578765479786521,0.0968727062031114,0.2716018055428366,0.3645150544127757,0.2091338858626239
0,1,0,0,0,11,11,13,12,10,1,4,4,1,2,0.2198773103606047,0.5287357624121316,0.0698093033851406,0.1444134674566847,0.0371641563854381
0,0,0,0,0,10,11,8,13,12,0,5,3,5,1,0.0502960379617782,0.163667589572395,0.3118053461146933,0.3694124547169157,0.1048185716342176
0,0,1,1,1,13,7,7,12,6,1,4,2,1,2,0.2146054082575067,0.6152273578058214,0.042788442930737,0.1161114085214353,0.0112673824844993
0,0,0,1,0,5,11,5,6,11,3,3,2,2,2,0.2374825726776873,0.5670959473973995,0.0630481927135812,0.1007129653673155,0.0316603218440163
1,0,1,0,0,10,7,4,3,10,1,4,3,1,2,0.2344332885332267,0.5807558520051527,0.0673123217691362,0.1072078504308872,0.0102906872615971
1,1,1,0,0,8,12,3,3,10,1,4,3,1,2,0.2199558655909342,0.564211535524579,0.0599756645620273,0.1464979236443576,0.0093590106781017
0,1,1,0,1,4,5,2,9,2,1,4,3,1,2,0.23628156588381,0.532949787807528,0.0496300352595381,0.138850111080543,0.0422884999685807
0,0,0,0,0,13,3,5,4,5,1,4,2,5,2,0.0675701236110987,0.0761816638751631,0.2932551441026265,0.3931114863231028,0.1698815820880088
1,0,0,0,0,8,13,8,4,7,1,4,3,1,2,0.2212495170522578,0.5804344072845363,0.0575656403302575,0.1317005181774934,0.0090499171554548
1,0,0,0,0,9,2,5,10,10,1,4,3,1,2,0.246809417916318,0.5463506192144258,0.0427392858520075,0.1479169488114507,0.0161837282057978
0,0,0,0,0,8,10,3,2,3,1,4,3,5,2,0.0673300298400393,0.1416153545932793,0.2502806016564746,0.3846800572914679,0.1560939566187386
0,1,1,0,1,8,10,7,8,13,1,4,3,1,2,0.2649001659997952,0.5535355343764353,0.0495300061501249,0.0984042967696265,0.0336299967040179
0,0,0,1,0,12,2,11,13,7,0,5,4,0,1,0.2246405868320367,0.6074760091980099,0.0583212021241865,0.0806935526540349,0.0288686491917318
0,1,0,1,0,12,2,13,2,5,1,4,3,1,2,0.2376047518950656,0.6004076694484419,0.0401868775764599,0.112876383632628,0.0089243174474043
1,1,0,0,0,3,8,3,6,8,2,3,2,2,2,0.1934265742164483,0.5652940584991446,0.0592398299625912,0.1426041746748307,0.0394353626469851
0,0,0,0,0,4,4,12,10,8,1,4,2,5,2,0.0712276701978692,0.0904537535329804,0.2643425346474561,0.3790730285816467,0.1949030130400475
0,0,1,0,1,11,2,6,3,8,0,5,4,0,1,0.1806020108490973,0.5977890746389892,0.0744289189685952,0.1235686159868336,0.0236113795564844
1,0,0,1,0,4,12,4,12,6,3,3,3,2,2,0.1862560643728906,0.6114683373693388,0.0788849291779519,0.095949681099053,0.0274409879807654
1,0,0,1,1,12,12,4,9,9,2,3,2,2,2,0.2040312047778994,0.6164840005541989,0.0436380582911701,0.124895488137829,0.0109512482389025
0,0,0,1,0,11,9,6,8,4,0,5,2,0,1,0.2192114781037051,0.5552900721815899,0.0654707245399045,0.1449827678092191,0.0150449573655813
1,0,0,0,0,13,2,4,7,10,4,5,4,0,1,0.2317329875909853,0.5555096690323166,0.0739617790172448,0.1143154899353961,0.0244800744240571
0,1,0,1,0,4,11,3,12,10,0,5,3,0,1,0.1764897904461847,0.6058877251534524,0.0663219654576026,0.130971864732985,0.0203286542097753
0,0,0,0,0,12,6,2,10,8,4,5,2,5,1,0.0496780641850781,0.092769302431391,0.3536243363895973,0.3480091119229223,0.1559191850710112
0,0,1,0,1,11,9,13,7,8,4,5,2,0,1,0.1927446865082023,0.5709419187929893,0.0718314208822522,0.1465390109909766,0.0179429628255795
0,1,1,0,1,7,12,12,2,12,3,3,2,3,3,0.2016736407130321,0.5951250156487295,0.0681254371584884,0.1196056238151301,0.0154702826646196
0,0,0,1,0,2,3,3,9,8,1,4,3,1,2,0.1914665531961205,0.6180870974303382,0.0566985966457488,0.1217532217259564,0.0119945310018359
1,0,0,0,0,7,2,7,3,12,1,4,3,1,2,0.2177157443693831,0.6185108988264366,0.0552437663855212,0.0888273756058666,0.0197022148127924
0,0,0,0,1,2,6,5,2,6,2,3,4,2,2,0.1998527209687099,0.6162592853485794,0.0722565312110413,0.084887575780129,0.0267438866915402
0,0,0,0,0,13,7,6,5,11,4,5,3,5,1,0.0453342626500298,0.1083942171596908,0.360242366284359,0.3385603425485556,0.1474688113573647
0,0,0,0,0,6,9,13,6,12,1,4,3,5,2,0.0541313000676238,0.1302134115907057,0.3147612619752112,0.3169421965366946,0.1839518298297645
0,0,0,0,0,8,10,9,6,2,4,5,3,5,1,0.0494673498763769,0.1338339483149567,0.3292590693179171,0.3374942916835578,0.1499453408071914
0,0,1,0,0,9,3,13,13,8,1,4,4,1,2,0.1981944546430007,0.5842239790697392,0.0551634931681527,0.1301871410063572,0.03223093211275
1,0,0,1,0,7,8,10,11,7,1,4,2,1,2,0.2082350331719157,0.5742374634936319,0.0704868513575717,0.1327449322963183,0.0142957196805622
0,0,0,0,0,9,5,13,11,3,4,5,3,5,1,0.0725881018135754,0.0957324673769869,0.3062762433796991,0.4237114846074077,0.1016917028223308
0,0,1,1,0,5,3,5,2,12,1,4,3,1,2,0.2180126078766641,0.5782076527543084,0.0466721766516236,0.120765760281601,0.0363418024358026
0,1,0,0,0,2,2,2,11,6,3,3,4,3,3,0.199536441611977,0.5802742505763798,0.0454132916258107,0.1513935555407649,0.0233824606450674
0,1,0,1,1,9,8,3,5,10,0,5,2,0,1,0.2001726082243842,0.5414090419317646,0.0667370258173997,0.1629226112330349,0.0287587127934164
0,1,1,0,0,12,6,6,13,7,1,4,3,1,2,0.1872560898392569,0.5667103678020703,0.0664289011541463,0.1431669119114716,0.0364377292930548
0,0,0,0,0,2,3,11,4,10,4,5,3,5,1,0.0431808130294611,0.1250766671979344,0.2585575074868038,0.3944090578820859,0.1787759544037147
0,0,1,0,0,10,3,8,8,2,1,4,3,1,2,0.185521836766438,0.5702808803058532,0.0581584687985255,0.145469077167737,0.0405697369614463
1,1,0,1,0,9,7,2,13,3,4,5,3,0,1,0.2557382163730273,0.5780439700509403,0.0434620030744673,0.0951459163668436,0.0276098941347213
0,0,0,0,1,13,6,13,7,5,1,4,3,1,2,0.1908374770514134,0.569847562736332,0.0578363936824442,0.1585209678888046,0.0229575986410055
1,0,0,1,0,5,3,3,8,6,1,4,3,1,2,0.2420454848825256,0.5546262019434409,0.0768078195668107,0.1161807477694801,0.0103397458377425
0,0,1,0,0,9,4,12,9,12,2,3,3,2,2,0.2072351765485945,0.5964673097049651,0.0592311116355853,0.124365266363319,0.0127011357475359
0,0,0,1,1,13,10,11,9,9,1,4,2,1,2,0.2057246860601942,0.5278486874980327,0.066364631978872,0.1595931824358961,0.0404688120270049
0,0,1,0,1,8,5,13,9,6,4,5,3,0,1,0.2259035487130273,0.5405599320421851,0.0690842227444197,0.127481721339815,0.0369705751605529
0,1,0,0,0,2,13,9,10,8,0,5,3,0,1,0.2028093613516278,0.5845403434832104,0.0605443480685712,0.1124270020325767,0.0396789450640137
0,0,1,0,1,4,9,9,5,3,1,4,3,1,2,0.2349981415409018,0.5561327189355224,0.0594949211100011,0.1258021578890667,0.0235720605245078
0,0,0,0,0,9,4,7,11,13,4,5,2,5,1,0.073838517995056,0.1063000443965095,0.3580146157323308,0.3697839525103659,0.0920628693657376
1,0,1,0,1,10,4,8,8,6,1,4,2,1,2,0.2053095440307944,0.5631180223816884,0.0620390591354657,0.1593673268627108,0.0101660475893405
0,0,0,0,1,7,9,6,11,2,4,5,3,0,1,0.1775573259420644,0.6102324789503013,0.0478436547733737,0.1427720956963939,0.0215944446378667
0,0,0,1,0,8,9,4,3,3,1,4,3,1,2,0.2323060105198079,0.6067540479991643,0.0403844200533139,0.0857905763408793,0.0347649450868344
0,0,0,0,0,7,9,11,11,5,1,4,3,5,2,0.06578153397865,0.1245072093399392,0.3361757678966061,0.3110321994133826,0.1625032893714219
0,0,1,0,1,2,2,11,8,7,1,4,3,1,2,0.231679335254795,0.6070848386707848,0.0540763393587155,0.0885574083972595,0.0186020783184451
0,0,1,1,1,5,3,13,6,13,1,4,3,1,2,0.1936121020461418,0.5566308646470626,0.0602808071512055,0.1724384210152746,0.0170378051403154
0,0,0,0,0,2,11,2,13,10,1,4,3,5,2,0.0495946280615186,0.1494608973300201,0.3092053359464534,0.3522520070496832,0.1394871316123245
0,0,0,0,0,5,7,2,9,2,1,4,3,5,2,0.0367197004000375,0.1276957701508476,0.3047633265991793,0.3293920869348223,0.2014291159151131
1,0,0,0,0,4,13,2,12,7,0,5,4,0,1,0.1769572644750825,0.5814623845162347,0.0527278196831161,0.1530486297319628,0.0358039015936038
1,1,1,1,1,5,4,6,10,3,5,5,1,5,1,0.0411205832439256,0.0958647345551117,0.3274714630361086,0.3472102703639563,0.1883329488008976
1,1,0,0,0,9,5,5,8,13,1,4,3,1,2,0.1928410468302736,0.5893187082827755,0.0470481223381165,0.1489033700161209,0.0218887525327132
1,1,0,0,1,3,12,8,11,4,0,5,3,0,1,0.2390337883566193,0.5592625975834385,0.0780308370782747,0.1025128793808794,0.0211598976007877
0,0,0,0,0,11,6,7,9,10,0,5,3,5,1,0.0467385940759177,0.0865243965094338,0.3043981624226419,0.3893781122660894,0.1729607347259169
1,0,0,0,0,3,11,5,2,7,4,5,4,0,1,0.1835383220340572,0.6188887528676762,0.0574012632062508,0.1300330024504724,0.0101386594415432
0,1,0,0,0,11,13,12,3,6,4,5,4,0,1,0.217376999678334,0.5470908848093426,0.05110299531385,0.1648720764073971,0.0195570437910759
0,0,0,0,0,11,13,4,6,9,0,5,2,5,1,0.0410413503514394,0.0945200890900926,0.3907176974664291,0.3922297850954815,0.0814910779965572
0,0,0,0,0,6,9,8,11,10,4,5,3,5,1,0.0632012878204288,0.0862434927974197,0.2695186227759744,0.3859153367424391,0.1951212598637377
0,0,0,1,0,13,13,2,4,5,1,4,4,1,2,0.2039825851493839,0.6055900214933212,0.0715270755247881,0.0837606001199727,0.0351397177125339
1,0,0,0,1,2,2,9,9,11,3,3,4,2,2,0.2269096515257314,0.5602910451781344,0.080009607816926,0.0912976417888311,0.0414920536903769
1,0,0,1,0,4,7,2,2,7,3,3,3,2,2,0.2362427404066306,0.5867389957447648,0.0515700824652278,0.0980409215331303,0.0274072598502462
1,0,0,0,0,12,6,7,5,10,0,5,4,0,1,0.1802916074210507,0.5882193199355202,0.0431228685856472,0.1520063338236166,0.0363598702341651
